question_id,category_slug,category_name,question_text,answer_position,answer_text,is_correct,rationale
49,organisationnel,Organisationnel,"Qu'est-ce qu'un quitus ?",0,"Bilan du Président et du Trésorier sortants voté en AGE.",0,
49,organisationnel,Organisationnel,"Qu'est-ce qu'un quitus ?",1,"Bilan du Président et du Trésorier entrants voté en AGE.",0,
49,organisationnel,Organisationnel,"Qu'est-ce qu'un quitus ?",2,"Bilan du Président et du Trésorier sortants voté en AGO.",1,
49,organisationnel,Organisationnel,"Qu'est-ce qu'un quitus ?",3,"Bilan du Président et du Trésorier entrants voté en AGO.",0,
50,organisationnel,Organisationnel,"En cas d'avenant au RM, que mettre comme référence sur le BV ?",0,"La référence du RM initial ainsi que la (ou les) référence de l'avenant au RM pour permettre de conserver une cohérence, entre le nombre de JEH par exemple.",0,
50,organisationnel,Organisationnel,"En cas d'avenant au RM, que mettre comme référence sur le BV ?",1,"Seulement la référence du dernier avenant au RM pour permettre de conserver une cohérence, entre le nombre de JEH par exemple.",0,
50,organisationnel,Organisationnel,"En cas d'avenant au RM, que mettre comme référence sur le BV ?",2,"La référence du RM initial ainsi que la référence du dernier avenant au RM pour permettre de conserver une cohérence, entre le nombre de JEH par exemple.",1,
50,organisationnel,Organisationnel,"En cas d'avenant au RM, que mettre comme référence sur le BV ?",3,"La référence du RM initial.",0,
51,organisationnel,Organisationnel,"Utiliser un CMS est-il déontologique ?",0,"Non, c'est interdit",0,
51,organisationnel,Organisationnel,"Utiliser un CMS est-il déontologique ?",1,"Oui si étudiant capable de prouver une PVP suffisante",1,
52,organisationnel,Organisationnel,"Qu'est-ce que Sphinx ?",0,"Logiciel de CAO pouvant être utilisé dans le cadre d'études commerciales",0,
52,organisationnel,Organisationnel,"Qu'est-ce que Sphinx ?",1,"Logiciel de de dévelopement pouvant être utilisé dans le cadre d'études commerciales",0,
52,organisationnel,Organisationnel,"Qu'est-ce que Sphinx ?",2,"Logiciel de traitement de données ne pouvant pas être utilisé dans le cadre d'études commerciales",0,
52,organisationnel,Organisationnel,"Qu'est-ce que Sphinx ?",3,"Logiciel de traitement de données pouvant être utilisé dans le cadre d'études commerciales",1,
53,organisationnel,Organisationnel,"Quelle est la différence entre une Assemblée Générale Ordinaire (AGO) et une Assemblée Générale Extraordinaire (AGE) ?",0,"Aucune des 3 réponses",0,
53,organisationnel,Organisationnel,"Quelle est la différence entre une Assemblée Générale Ordinaire (AGO) et une Assemblée Générale Extraordinaire (AGE) ?",1,"Une AGO est prévue statutairement et permet le renouvellement de l'équipe dirigeante, une AGE n'est pas prévisible et répond à un certain nombre de cas exceptionnels définis par les Statuts",1,
53,organisationnel,Organisationnel,"Quelle est la différence entre une Assemblée Générale Ordinaire (AGO) et une Assemblée Générale Extraordinaire (AGE) ?",2,"Une AGE est prévue statutairement et permet le renouvellement de l'équipe dirigeante, une AGO n'est pas prévisible et répond à un certain nombre de cas exceptionnels définis par les Statuts",0,
53,organisationnel,Organisationnel,"Quelle est la différence entre une Assemblée Générale Ordinaire (AGO) et une Assemblée Générale Extraordinaire (AGE) ?",3,"Une AGO peut modifier les statuts contrairement à une AGE.",0,
54,organisationnel,Organisationnel,"Une Junior peut-elle organiser un événement ?",0,"Oui, il faut limiter les bénéfices et que cela reste à titre exceptionnel.",1,
54,organisationnel,Organisationnel,"Une Junior peut-elle organiser un événement ?",1,"Oui, mais que cela reste à titre exceptionnel.",0,
54,organisationnel,Organisationnel,"Une Junior peut-elle organiser un événement ?",2,"Non c'est interdit",0,
54,organisationnel,Organisationnel,"Une Junior peut-elle organiser un événement ?",3,"Oui aucun problème",0,
55,organisationnel,Organisationnel,"Quels sont les droits des personnes concernant la conservation des données personnelles ?",0,"accès,portabilité,effacement, modification, opposition",0,
55,organisationnel,Organisationnel,"Quels sont les droits des personnes concernant la conservation des données personnelles ?",1,"accès,portabilité, suppression, rectification, opposition",0,
55,organisationnel,Organisationnel,"Quels sont les droits des personnes concernant la conservation des données personnelles ?",2,"accès,portabilité,effacement, rectification, opposition",1,
55,organisationnel,Organisationnel,"Quels sont les droits des personnes concernant la conservation des données personnelles ?",3,"lecture ,portabilité,effacement, rectification, opposition",0,
56,organisationnel,Organisationnel,"Qu'est-ce qu'un processus ?",0,"Une suite logique d'étapes avec acteurs, temps...",1,
56,organisationnel,Organisationnel,"Qu'est-ce qu'un processus ?",1,"Aucune des 2 réponses",0,
56,organisationnel,Organisationnel,"Qu'est-ce qu'un processus ?",2,"Ne contient pas de procédures",0,
57,organisationnel,Organisationnel,"A quoi sert la Convention d'Etude ?",0,"C'est une convention qui présente l'offre commerciale et les conditions contractuelles. Elle lie et engage le client et la Junior autour d'un projet, une fois signée",1,
57,organisationnel,Organisationnel,"A quoi sert la Convention d'Etude ?",1,"C'est une convention qui présente l'offre commerciale et les conditions contractuelles. Elle lie et engage l'intervenant et la Junior autour d'un projet, une fois signée",0,
58,organisationnel,Organisationnel,"Le client souhaite changer une partie du Cahier des Charges en cours d'étude, comment faire ?",0,"Il faut réaliser un avenant de budget",0,
58,organisationnel,Organisationnel,"Le client souhaite changer une partie du Cahier des Charges en cours d'étude, comment faire ?",1,"Il faut réaliser un avenant de délai",0,
58,organisationnel,Organisationnel,"Le client souhaite changer une partie du Cahier des Charges en cours d'étude, comment faire ?",2,"Il faut réaliser un avenant de rupture",0,
58,organisationnel,Organisationnel,"Le client souhaite changer une partie du Cahier des Charges en cours d'étude, comment faire ?",3,"Il faut réaliser un avenant de méthode",1,
59,organisationnel,Organisationnel,"A quelles conditions puis-je faire un avenant de délai à un Récapitulatif de Mission par courriel ?",0,"Seulement si l'avenant de délai à la CE a été réalisé par courriel.",0,
59,organisationnel,Organisationnel,"A quelles conditions puis-je faire un avenant de délai à un Récapitulatif de Mission par courriel ?",1,"Seulement si l'étudiant est un étudiant français.",0,
59,organisationnel,Organisationnel,"A quelles conditions puis-je faire un avenant de délai à un Récapitulatif de Mission par courriel ?",2,"Aucune, tout avenant au Récapitulatif de Mission doit être sous forme papier.",1,
59,organisationnel,Organisationnel,"A quelles conditions puis-je faire un avenant de délai à un Récapitulatif de Mission par courriel ?",3,"Seulement s'il y a plus de 3 intervenants sur l'étude.",0,
60,organisationnel,Organisationnel,"Une étude de prospection respecte-elle le cadre déontologique des Juniors ?",0,"Aucune des 3 réponses",0,
60,organisationnel,Organisationnel,"Une étude de prospection respecte-elle le cadre déontologique des Juniors ?",1,Non,1,
60,organisationnel,Organisationnel,"Une étude de prospection respecte-elle le cadre déontologique des Juniors ?",2,"Oui si elle est suivi par une phase d'analyse.",0,
60,organisationnel,Organisationnel,"Une étude de prospection respecte-elle le cadre déontologique des Juniors ?",3,"Il faut demander l'accord du pôle Conseil avec un ticket.",0,
61,organisationnel,Organisationnel,"Existe-t-il un montant maximum de cotisation ?",0,"Oui, la limite est fixée à 280€",0,
61,organisationnel,Organisationnel,"Existe-t-il un montant maximum de cotisation ?",1,"Oui, la limite est fixée à 75% du SMIC annuel",0,
61,organisationnel,Organisationnel,"Existe-t-il un montant maximum de cotisation ?",2,"Oui, la limite est fixée à 450€",0,
61,organisationnel,Organisationnel,"Existe-t-il un montant maximum de cotisation ?",3,"Non aucune",1,
62,organisationnel,Organisationnel,"Quand est émis le Procès-Verbal de Recette finale ?",0,"Il est émis apres la facture de solde",0,
62,organisationnel,Organisationnel,"Quand est émis le Procès-Verbal de Recette finale ?",1,"Il est émis avant la facture de solde",1,
62,organisationnel,Organisationnel,"Quand est émis le Procès-Verbal de Recette finale ?",2,"Il est émis apres le BV",0,
63,organisationnel,Organisationnel,"Comment faire si l'on souhaite rajouter un point exceptionnel à une AGO ?",0,"Au Conseil d'Administration",0,
63,organisationnel,Organisationnel,"Comment faire si l'on souhaite rajouter un point exceptionnel à une AGO ?",1,"On fait une AGE : Assemblée Générale Extraordinaire",0,
63,organisationnel,Organisationnel,"Comment faire si l'on souhaite rajouter un point exceptionnel à une AGO ?",2,"On fait une AGO : Assemblée Générale Ordinaire",0,
63,organisationnel,Organisationnel,"Comment faire si l'on souhaite rajouter un point exceptionnel à une AGO ?",3,"On fait une AGM : Assemblée Générale Mixte",1,
64,organisationnel,Organisationnel,"Est-on obligé d'éditer des documents d'étude pour une étude pro-bono sans  indemnisation de l'intervenant ?",0,"Seulement si le Client est un particulier.",0,
64,organisationnel,Organisationnel,"Est-on obligé d'éditer des documents d'étude pour une étude pro-bono sans  indemnisation de l'intervenant ?",1,"C'est facultatif mais peut-être mis en place pour un meilleur suivi de l'étude pro-bono",1,
64,organisationnel,Organisationnel,"Est-on obligé d'éditer des documents d'étude pour une étude pro-bono sans  indemnisation de l'intervenant ?",2,"C'est obligatoire pour un meilleur suivi de l'étude pro-bono",0,
64,organisationnel,Organisationnel,"Est-on obligé d'éditer des documents d'étude pour une étude pro-bono sans  indemnisation de l'intervenant ?",3,"Seulement s'il y a plus de 3 étudiants sur l'étude.",0,
65,organisationnel,Organisationnel,"Quel document doit être édité suite à une Assemblée Générale ?",0,"Un Procès-Verbal qui reprendra les décisions prises par l'AG",1,
65,organisationnel,Organisationnel,"Quel document doit être édité suite à une Assemblée Générale ?",1,"Une Note d'AG qui reprendra les décisions prises par l'Assemblée Générale",0,
65,organisationnel,Organisationnel,"Quel document doit être édité suite à une Assemblée Générale ?",2,"Un Compte Rendu qui reprendra les décisions prises par l'Assemblée Générale",0,
65,organisationnel,Organisationnel,"Quel document doit être édité suite à une Assemblée Générale ?",3,"Un Plan d'Action qui reprendra les décisions prises par l'AG",0,
66,organisationnel,Organisationnel,"A quel(s) document(s) un Récapitulatif de Mission doit-il faire référence ?",0,"Aucune des 3 réponses",0,
66,organisationnel,Organisationnel,"A quel(s) document(s) un Récapitulatif de Mission doit-il faire référence ?",1,"Au BV",0,
66,organisationnel,Organisationnel,"A quel(s) document(s) un Récapitulatif de Mission doit-il faire référence ?",2,"Au PVRI",0,
66,organisationnel,Organisationnel,"A quel(s) document(s) un Récapitulatif de Mission doit-il faire référence ?",3,"A la Convention d'Etude ou au Bon de Commande",1,
67,organisationnel,Organisationnel,"Est-il possible de payer sa cotisation par des moyens ""numériques"" (Lydia Pro, PayPal…) ?",0,"Non, c'est interdit",0,
67,organisationnel,Organisationnel,"Est-il possible de payer sa cotisation par des moyens ""numériques"" (Lydia Pro, PayPal…) ?",1,"Tout à fait, tant qu'une preuve comptable est à disposition de la Junior",1,
68,organisationnel,Organisationnel,"Quelles règles faut-il respecter pour rédiger un Avenant à un Avenant à la Convention d'Etude ou à la Convention Cadre ?",0,"il faut mentionner la raison de l'avenant de manière explicite",0,
68,organisationnel,Organisationnel,"Quelles règles faut-il respecter pour rédiger un Avenant à un Avenant à la Convention d'Etude ou à la Convention Cadre ?",1,"Il est impossible de rédiger un document de ce type.",1,
68,organisationnel,Organisationnel,"Quelles règles faut-il respecter pour rédiger un Avenant à un Avenant à la Convention d'Etude ou à la Convention Cadre ?",2,"Il faut faire faire figurer la référence a l'ancien avenant.",0,
68,organisationnel,Organisationnel,"Quelles règles faut-il respecter pour rédiger un Avenant à un Avenant à la Convention d'Etude ou à la Convention Cadre ?",3,"Aucune des 3 réponses",0,
69,organisationnel,Organisationnel,"Où est défini le délai de garantie d'une prestation ?",0,"Dans la Convention d'Etude, à l'article ""Garantie"".",1,
